Source	Target	Weight
9606.ENSP00000357555	9606.ENSP00000346015	0.775768
9606.ENSP00000312554	9606.ENSP00000334996	0.775750
9606.ENSP00000334996	9606.ENSP00000312554	0.775750
9606.ENSP00000403441	9606.ENSP00000405218	0.775741
9606.ENSP00000405218	9606.ENSP00000403441	0.775741
9606.ENSP00000222728	9606.ENSP00000243108	0.775722
9606.ENSP00000243108	9606.ENSP00000222728	0.775722
9606.ENSP00000239144	9606.ENSP00000315949	0.775674
9606.ENSP00000315949	9606.ENSP00000239144	0.775674
9606.ENSP00000339795	9606.ENSP00000397798	0.775654
9606.ENSP00000397798	9606.ENSP00000339795	0.775654
9606.ENSP00000175238	9606.ENSP00000237201	0.775595
9606.ENSP00000237201	9606.ENSP00000175238	0.775595
9606.ENSP00000263233	9606.ENSP00000280187	0.775577
9606.ENSP00000280187	9606.ENSP00000263233	0.775577
9606.ENSP00000346001	9606.ENSP00000420311	0.775540
9606.ENSP00000420311	9606.ENSP00000346001	0.775540
9606.ENSP00000252242	9606.ENSP00000307240	0.775424
9606.ENSP00000307240	9606.ENSP00000252242	0.775424
9606.ENSP00000270631	9606.ENSP00000325290	0.775346
9606.ENSP00000325290	9606.ENSP00000270631	0.775346
9606.ENSP00000262726	9606.ENSP00000292574	0.775339
9606.ENSP00000292574	9606.ENSP00000262726	0.775339
9606.ENSP00000222247	9606.ENSP00000369965	0.775319
9606.ENSP00000369965	9606.ENSP00000222247	0.775319
9606.ENSP00000343521	9606.ENSP00000351430	0.775318
9606.ENSP00000351430	9606.ENSP00000343521	0.775318
9606.ENSP00000335565	9606.ENSP00000377583	0.775293
9606.ENSP00000377583	9606.ENSP00000335565	0.775293
9606.ENSP00000327950	9606.ENSP00000483356	0.775243
9606.ENSP00000483356	9606.ENSP00000327950	0.775243
9606.ENSP00000416561	9606.ENSP00000421725	0.775194
9606.ENSP00000421725	9606.ENSP00000416561	0.775194
9606.ENSP00000360608	9606.ENSP00000428994	0.775192
9606.ENSP00000428994	9606.ENSP00000360608	0.775192
9606.ENSP00000382684	9606.ENSP00000474840	0.775181
9606.ENSP00000474840	9606.ENSP00000382684	0.775181
9606.ENSP00000254950	9606.ENSP00000410811	0.775180
9606.ENSP00000410811	9606.ENSP00000254950	0.775180
9606.ENSP00000318032	9606.ENSP00000454370	0.775166
9606.ENSP00000454370	9606.ENSP00000318032	0.775166
9606.ENSP00000339449	9606.ENSP00000344729	0.775153
9606.ENSP00000344729	9606.ENSP00000339449	0.775153
9606.ENSP00000349678	9606.ENSP00000421169	0.775146
9606.ENSP00000421169	9606.ENSP00000349678	0.775146
9606.ENSP00000376213	9606.ENSP00000379263	0.775145
9606.ENSP00000379263	9606.ENSP00000376213	0.775145
9606.ENSP00000251646	9606.ENSP00000366984	0.775119
9606.ENSP00000366984	9606.ENSP00000251646	0.775119
9606.ENSP00000335321	9606.ENSP00000460348	0.775078
9606.ENSP00000460348	9606.ENSP00000335321	0.775078
9606.ENSP00000263826	9606.ENSP00000451828	0.775077
9606.ENSP00000451828	9606.ENSP00000263826	0.775077
9606.ENSP00000247461	9606.ENSP00000296255	0.775035
9606.ENSP00000296255	9606.ENSP00000247461	0.775035
9606.ENSP00000308708	9606.ENSP00000339449	0.775003
9606.ENSP00000339449	9606.ENSP00000308708	0.775003
9606.ENSP00000316674	9606.ENSP00000340776	0.774995
9606.ENSP00000340776	9606.ENSP00000316674	0.774995
9606.ENSP00000242315	9606.ENSP00000351614	0.774984
9606.ENSP00000351614	9606.ENSP00000242315	0.774984
9606.ENSP00000262193	9606.ENSP00000355325	0.774966
9606.ENSP00000355325	9606.ENSP00000262193	0.774966
9606.ENSP00000352904	9606.ENSP00000426271	0.774923
9606.ENSP00000426271	9606.ENSP00000352904	0.774923
9606.ENSP00000248437	9606.ENSP00000264071	0.774892
9606.ENSP00000264071	9606.ENSP00000248437	0.774892
9606.ENSP00000351492	9606.ENSP00000359098	0.774878
9606.ENSP00000359098	9606.ENSP00000351492	0.774878
9606.ENSP00000366402	9606.ENSP00000376213	0.774866
9606.ENSP00000376213	9606.ENSP00000366402	0.774866
9606.ENSP00000298545	9606.ENSP00000340982	0.774856
9606.ENSP00000340982	9606.ENSP00000298545	0.774856
9606.ENSP00000265351	9606.ENSP00000346453	0.774792
9606.ENSP00000346453	9606.ENSP00000265351	0.774792
9606.ENSP00000329793	9606.ENSP00000350085	0.774785
9606.ENSP00000350085	9606.ENSP00000329793	0.774785
9606.ENSP00000253496	9606.ENSP00000266041	0.774780
9606.ENSP00000266041	9606.ENSP00000253496	0.774780
9606.ENSP00000273905	9606.ENSP00000474840	0.774723
9606.ENSP00000474840	9606.ENSP00000273905	0.774723
9606.ENSP00000340660	9606.ENSP00000361867	0.774721
9606.ENSP00000361867	9606.ENSP00000340660	0.774721
9606.ENSP00000344403	9606.ENSP00000386770	0.774704
9606.ENSP00000386770	9606.ENSP00000344403	0.774704
9606.ENSP00000247271	9606.ENSP00000330199	0.774686
9606.ENSP00000330199	9606.ENSP00000247271	0.774686
9606.ENSP00000302814	9606.ENSP00000315417	0.774672
9606.ENSP00000315417	9606.ENSP00000302814	0.774672
9606.ENSP00000272321	9606.ENSP00000387683	0.774671
9606.ENSP00000387683	9606.ENSP00000272321	0.774671
9606.ENSP00000175238	9606.ENSP00000351884	0.774661
9606.ENSP00000351884	9606.ENSP00000175238	0.774661
9606.ENSP00000305596	9606.ENSP00000348496	0.774620
9606.ENSP00000348496	9606.ENSP00000305596	0.774620
9606.ENSP00000316861	9606.ENSP00000366095	0.774569
9606.ENSP00000366095	9606.ENSP00000316861	0.774569
9606.ENSP00000286349	9606.ENSP00000404232	0.774533
9606.ENSP00000404232	9606.ENSP00000286349	0.774533
9606.ENSP00000236979	9606.ENSP00000474840	0.774521
9606.ENSP00000474840	9606.ENSP00000236979	0.774521
9606.ENSP00000265382	9606.ENSP00000466363	0.774508
9606.ENSP00000466363	9606.ENSP00000265382	0.774508
9606.ENSP00000307766	9606.ENSP00000440428	0.774486
9606.ENSP00000440428	9606.ENSP00000307766	0.774486
9606.ENSP00000265825	9606.ENSP00000286349	0.774455
9606.ENSP00000286349	9606.ENSP00000265825	0.774455
9606.ENSP00000333196	9606.ENSP00000375076	0.774415
9606.ENSP00000375076	9606.ENSP00000333196	0.774415
9606.ENSP00000005340	9606.ENSP00000316054	0.774394
9606.ENSP00000316054	9606.ENSP00000005340	0.774394
9606.ENSP00000411132	9606.ENSP00000484852	0.774386
9606.ENSP00000484852	9606.ENSP00000411132	0.774386
9606.ENSP00000352904	9606.ENSP00000359550	0.774380
9606.ENSP00000359550	9606.ENSP00000352904	0.774380
9606.ENSP00000362413	9606.ENSP00000445175	0.774348
9606.ENSP00000445175	9606.ENSP00000362413	0.774348
9606.ENSP00000351430	9606.ENSP00000406986	0.774334
9606.ENSP00000406986	9606.ENSP00000351430	0.774334
9606.ENSP00000216254	9606.ENSP00000351777	0.774242
9606.ENSP00000351777	9606.ENSP00000216254	0.774242
9606.ENSP00000339449	9606.ENSP00000351327	0.774237
9606.ENSP00000351327	9606.ENSP00000339449	0.774237
9606.ENSP00000234590	9606.ENSP00000437402	0.774223
9606.ENSP00000437402	9606.ENSP00000234590	0.774223
9606.ENSP00000367001	9606.ENSP00000376048	0.774152
9606.ENSP00000376048	9606.ENSP00000367001	0.774152
9606.ENSP00000381005	9606.ENSP00000381494	0.774135
9606.ENSP00000381494	9606.ENSP00000381005	0.774135
9606.ENSP00000217420	9606.ENSP00000278379	0.774097
9606.ENSP00000278379	9606.ENSP00000217420	0.774097
9606.ENSP00000217133	9606.ENSP00000341289	0.774089
9606.ENSP00000341289	9606.ENSP00000217133	0.774089
9606.ENSP00000358812	9606.ENSP00000446184	0.774053
9606.ENSP00000446184	9606.ENSP00000358812	0.774053
9606.ENSP00000184183	9606.ENSP00000352299	0.774041
9606.ENSP00000352299	9606.ENSP00000184183	0.774041
9606.ENSP00000300190	9606.ENSP00000351989	0.774039
9606.ENSP00000351989	9606.ENSP00000300190	0.774039
9606.ENSP00000349494	9606.ENSP00000471516	0.774017
9606.ENSP00000471516	9606.ENSP00000349494	0.774017
9606.ENSP00000431800	9606.ENSP00000436049	0.773997
9606.ENSP00000436049	9606.ENSP00000431800	0.773997
9606.ENSP00000276079	9606.ENSP00000325376	0.773975
9606.ENSP00000325376	9606.ENSP00000276079	0.773975
9606.ENSP00000297623	9606.ENSP00000305596	0.773966
9606.ENSP00000305596	9606.ENSP00000297623	0.773966
9606.ENSP00000255039	9606.ENSP00000366095	0.773903
9606.ENSP00000366095	9606.ENSP00000255039	0.773903
9606.ENSP00000394248	9606.ENSP00000471754	0.773855
9606.ENSP00000471754	9606.ENSP00000394248	0.773855
9606.ENSP00000354960	9606.ENSP00000406145	0.773793
9606.ENSP00000406145	9606.ENSP00000354960	0.773793
9606.ENSP00000349494	9606.ENSP00000413660	0.773728
9606.ENSP00000413660	9606.ENSP00000349494	0.773728
9606.ENSP00000221130	9606.ENSP00000228740	0.773705
9606.ENSP00000228740	9606.ENSP00000221130	0.773705
9606.ENSP00000054950	9606.ENSP00000438248	0.773688
9606.ENSP00000438248	9606.ENSP00000054950	0.773688
9606.ENSP00000228740	9606.ENSP00000295640	0.773669
9606.ENSP00000295640	9606.ENSP00000228740	0.773669
9606.ENSP00000300190	9606.ENSP00000435380	0.773650
9606.ENSP00000435380	9606.ENSP00000300190	0.773650
9606.ENSP00000283025	9606.ENSP00000297623	0.773647
9606.ENSP00000297623	9606.ENSP00000283025	0.773647
9606.ENSP00000226193	9606.ENSP00000369320	0.773645
9606.ENSP00000369320	9606.ENSP00000226193	0.773645
9606.ENSP00000273905	9606.ENSP00000454370	0.773615
9606.ENSP00000454370	9606.ENSP00000273905	0.773615
9606.ENSP00000366061	9606.ENSP00000399356	0.773538
9606.ENSP00000399356	9606.ENSP00000366061	0.773538
9606.ENSP00000158762	9606.ENSP00000319831	0.773537
9606.ENSP00000319831	9606.ENSP00000158762	0.773537
9606.ENSP00000287777	9606.ENSP00000427555	0.773514
9606.ENSP00000427555	9606.ENSP00000287777	0.773514
9606.ENSP00000349568	9606.ENSP00000357547	0.773449
9606.ENSP00000357547	9606.ENSP00000349568	0.773449
9606.ENSP00000393835	9606.ENSP00000471754	0.773444
9606.ENSP00000471754	9606.ENSP00000393835	0.773444
9606.ENSP00000379702	9606.ENSP00000394248	0.773421
9606.ENSP00000394248	9606.ENSP00000379702	0.773421
9606.ENSP00000222812	9606.ENSP00000254976	0.773350
9606.ENSP00000254976	9606.ENSP00000222812	0.773350
9606.ENSP00000342850	9606.ENSP00000355627	0.773344
9606.ENSP00000355627	9606.ENSP00000342850	0.773344
9606.ENSP00000318195	9606.ENSP00000404121	0.773336
9606.ENSP00000404121	9606.ENSP00000318195	0.773336
9606.ENSP00000262844	9606.ENSP00000272647	0.773316
9606.ENSP00000272647	9606.ENSP00000262844	0.773316
9606.ENSP00000278314	9606.ENSP00000375820	0.773291
9606.ENSP00000375820	9606.ENSP00000278314	0.773291
9606.ENSP00000242804	9606.ENSP00000339767	0.773287
9606.ENSP00000339767	9606.ENSP00000242804	0.773287
9606.ENSP00000251645	9606.ENSP00000305263	0.773283
9606.ENSP00000305263	9606.ENSP00000251645	0.773283
9606.ENSP00000379339	9606.ENSP00000435777	0.773248
9606.ENSP00000435777	9606.ENSP00000379339	0.773248
9606.ENSP00000341289	9606.ENSP00000432083	0.773225
9606.ENSP00000432083	9606.ENSP00000341289	0.773225
9606.ENSP00000175238	9606.ENSP00000405202	0.773223
9606.ENSP00000405202	9606.ENSP00000175238	0.773223
9606.ENSP00000296702	9606.ENSP00000354720	0.773177
9606.ENSP00000354720	9606.ENSP00000296702	0.773177
9606.ENSP00000216190	9606.ENSP00000350170	0.773164
9606.ENSP00000350170	9606.ENSP00000216190	0.773164
9606.ENSP00000259881	9606.ENSP00000323688	0.773151
9606.ENSP00000323688	9606.ENSP00000259881	0.773151
9606.ENSP00000258243	9606.ENSP00000372199	0.773136
9606.ENSP00000372199	9606.ENSP00000258243	0.773136
9606.ENSP00000343521	9606.ENSP00000375476	0.773122
9606.ENSP00000375476	9606.ENSP00000343521	0.773122
9606.ENSP00000251645	9606.ENSP00000366984	0.773121
9606.ENSP00000366984	9606.ENSP00000251645	0.773121
9606.ENSP00000309504	9606.ENSP00000328598	0.773115
9606.ENSP00000328598	9606.ENSP00000309504	0.773115
9606.ENSP00000312673	9606.ENSP00000376623	0.773100
9606.ENSP00000376623	9606.ENSP00000312673	0.773100
9606.ENSP00000246646	9606.ENSP00000310573	0.773069
9606.ENSP00000310573	9606.ENSP00000246646	0.773069
9606.ENSP00000318355	9606.ENSP00000351989	0.773058
9606.ENSP00000351989	9606.ENSP00000318355	0.773058
9606.ENSP00000318650	9606.ENSP00000478319	0.773055
9606.ENSP00000478319	9606.ENSP00000318650	0.773055
9606.ENSP00000300190	9606.ENSP00000399356	0.773012
9606.ENSP00000399356	9606.ENSP00000300190	0.773012
9606.ENSP00000287766	9606.ENSP00000367001	0.773011
9606.ENSP00000337825	9606.ENSP00000339824	0.773011
9606.ENSP00000339824	9606.ENSP00000337825	0.773011
9606.ENSP00000367001	9606.ENSP00000287766	0.773011
9606.ENSP00000307159	9606.ENSP00000343521	0.773001
9606.ENSP00000343521	9606.ENSP00000307159	0.773001
9606.ENSP00000343140	9606.ENSP00000378289	0.772974
9606.ENSP00000378289	9606.ENSP00000343140	0.772974
9606.ENSP00000348849	9606.ENSP00000419117	0.772935
9606.ENSP00000419117	9606.ENSP00000348849	0.772935
9606.ENSP00000365107	9606.ENSP00000385727	0.772933
9606.ENSP00000385727	9606.ENSP00000365107	0.772933
9606.ENSP00000257974	9606.ENSP00000369349	0.772901
9606.ENSP00000369349	9606.ENSP00000257974	0.772901
9606.ENSP00000360107	9606.ENSP00000407213	0.772863
9606.ENSP00000407213	9606.ENSP00000360107	0.772863
9606.ENSP00000237201	9606.ENSP00000326238	0.772853
9606.ENSP00000326238	9606.ENSP00000237201	0.772853
9606.ENSP00000405289	9606.ENSP00000418187	0.772853
9606.ENSP00000418187	9606.ENSP00000405289	0.772853
9606.ENSP00000225430	9606.ENSP00000369965	0.772847
9606.ENSP00000369965	9606.ENSP00000225430	0.772847
9606.ENSP00000357547	9606.ENSP00000386770	0.772841
9606.ENSP00000386770	9606.ENSP00000357547	0.772841
9606.ENSP00000300619	9606.ENSP00000350295	0.772730
9606.ENSP00000350295	9606.ENSP00000300619	0.772730
9606.ENSP00000287042	9606.ENSP00000311336	0.772724
9606.ENSP00000311336	9606.ENSP00000287042	0.772724
9606.ENSP00000318355	9606.ENSP00000375476	0.772722
9606.ENSP00000375476	9606.ENSP00000318355	0.772722
9606.ENSP00000339449	9606.ENSP00000479773	0.772721
9606.ENSP00000479773	9606.ENSP00000339449	0.772721
9606.ENSP00000287777	9606.ENSP00000467176	0.772720
9606.ENSP00000467176	9606.ENSP00000287777	0.772720
9606.ENSP00000332690	9606.ENSP00000448789	0.772706
9606.ENSP00000448789	9606.ENSP00000332690	0.772706
9606.ENSP00000296674	9606.ENSP00000369965	0.772645
9606.ENSP00000369965	9606.ENSP00000296674	0.772645
9606.ENSP00000265062	9606.ENSP00000310226	0.772488
9606.ENSP00000310226	9606.ENSP00000265062	0.772488
9606.ENSP00000328444	9606.ENSP00000366061	0.772461
9606.ENSP00000366061	9606.ENSP00000328444	0.772461
9606.ENSP00000226760	9606.ENSP00000418112	0.772409
9606.ENSP00000418112	9606.ENSP00000226760	0.772409
9606.ENSP00000232975	9606.ENSP00000431813	0.772327
9606.ENSP00000431813	9606.ENSP00000232975	0.772327
9606.ENSP00000355315	9606.ENSP00000420311	0.772293
9606.ENSP00000420311	9606.ENSP00000355315	0.772293
9606.ENSP00000376056	9606.ENSP00000447001	0.772281
9606.ENSP00000447001	9606.ENSP00000376056	0.772281
9606.ENSP00000236979	9606.ENSP00000428331	0.772273
9606.ENSP00000428331	9606.ENSP00000236979	0.772273
9606.ENSP00000315417	9606.ENSP00000370990	0.772248
9606.ENSP00000370990	9606.ENSP00000315417	0.772248
9606.ENSP00000264658	9606.ENSP00000355523	0.772228
9606.ENSP00000355523	9606.ENSP00000264658	0.772228
9606.ENSP00000262752	9606.ENSP00000427015	0.772224
9606.ENSP00000427015	9606.ENSP00000262752	0.772224
9606.ENSP00000226355	9606.ENSP00000356969	0.772183
9606.ENSP00000356969	9606.ENSP00000226355	0.772183
9606.ENSP00000327145	9606.ENSP00000358866	0.772070
9606.ENSP00000358866	9606.ENSP00000327145	0.772070
9606.ENSP00000263464	9606.ENSP00000477613	0.772068
9606.ENSP00000477613	9606.ENSP00000263464	0.772068
9606.ENSP00000218867	9606.ENSP00000306997	0.771953
9606.ENSP00000306997	9606.ENSP00000218867	0.771953
9606.ENSP00000084798	9606.ENSP00000356705	0.771920
9606.ENSP00000356705	9606.ENSP00000084798	0.771920
9606.ENSP00000279146	9606.ENSP00000361926	0.771867
9606.ENSP00000361926	9606.ENSP00000279146	0.771867
9606.ENSP00000333802	9606.ENSP00000479884	0.771754
9606.ENSP00000479884	9606.ENSP00000333802	0.771754
9606.ENSP00000353820	9606.ENSP00000360317	0.771722
9606.ENSP00000360317	9606.ENSP00000353820	0.771722
9606.ENSP00000313443	9606.ENSP00000340514	0.771721
9606.ENSP00000340514	9606.ENSP00000313443	0.771721
9606.ENSP00000249923	9606.ENSP00000384863	0.771685
9606.ENSP00000384863	9606.ENSP00000249923	0.771685
9606.ENSP00000320347	9606.ENSP00000392371	0.771655
9606.ENSP00000392371	9606.ENSP00000320347	0.771655
9606.ENSP00000363557	9606.ENSP00000378289	0.771643
9606.ENSP00000378289	9606.ENSP00000363557	0.771643
9606.ENSP00000346120	9606.ENSP00000371858	0.771628
9606.ENSP00000371858	9606.ENSP00000346120	0.771628
9606.ENSP00000342278	9606.ENSP00000381601	0.771625
9606.ENSP00000381601	9606.ENSP00000342278	0.771625
9606.ENSP00000351484	9606.ENSP00000424565	0.771598
9606.ENSP00000424565	9606.ENSP00000351484	0.771598
9606.ENSP00000046087	9606.ENSP00000237201	0.771575
9606.ENSP00000237201	9606.ENSP00000046087	0.771575
9606.ENSP00000345957	9606.ENSP00000481646	0.771562
9606.ENSP00000481646	9606.ENSP00000345957	0.771562
9606.ENSP00000317721	9606.ENSP00000368066	0.771534
9606.ENSP00000368066	9606.ENSP00000317721	0.771534
9606.ENSP00000360608	9606.ENSP00000362444	0.771533
9606.ENSP00000362444	9606.ENSP00000360608	0.771533
9606.ENSP00000362103	9606.ENSP00000362296	0.771517
9606.ENSP00000362296	9606.ENSP00000362103	0.771517
9606.ENSP00000311273	9606.ENSP00000349568	0.771506
9606.ENSP00000349568	9606.ENSP00000311273	0.771506
9606.ENSP00000295201	9606.ENSP00000364476	0.771500
9606.ENSP00000364476	9606.ENSP00000295201	0.771500
9606.ENSP00000292530	9606.ENSP00000469391	0.771488
9606.ENSP00000469391	9606.ENSP00000292530	0.771488
9606.ENSP00000339191	9606.ENSP00000341940	0.771461
9606.ENSP00000341940	9606.ENSP00000339191	0.771461
9606.ENSP00000228850	9606.ENSP00000404232	0.771450
9606.ENSP00000404232	9606.ENSP00000228850	0.771450
9606.ENSP00000334996	9606.ENSP00000465589	0.771314
9606.ENSP00000465589	9606.ENSP00000334996	0.771314
9606.ENSP00000295201	9606.ENSP00000405202	0.771295
9606.ENSP00000405202	9606.ENSP00000295201	0.771295
9606.ENSP00000339449	9606.ENSP00000369907	0.771281
9606.ENSP00000369907	9606.ENSP00000339449	0.771281
9606.ENSP00000293745	9606.ENSP00000330101	0.771260
9606.ENSP00000330101	9606.ENSP00000293745	0.771260
9606.ENSP00000269491	9606.ENSP00000370867	0.771255
9606.ENSP00000370867	9606.ENSP00000269491	0.771255
9606.ENSP00000246635	9606.ENSP00000329165	0.771171
9606.ENSP00000329165	9606.ENSP00000246635	0.771171
9606.ENSP00000400997	9606.ENSP00000431265	0.771151
9606.ENSP00000431265	9606.ENSP00000400997	0.771151
9606.ENSP00000356646	9606.ENSP00000366095	0.771146
9606.ENSP00000366095	9606.ENSP00000356646	0.771146
9606.ENSP00000375238	9606.ENSP00000476821	0.771105
9606.ENSP00000476821	9606.ENSP00000375238	0.771105
9606.ENSP00000378669	9606.ENSP00000416706	0.771101
9606.ENSP00000416706	9606.ENSP00000378669	0.771101
9606.ENSP00000485243	9606.ENSP00000485364	0.771078
9606.ENSP00000485364	9606.ENSP00000485243	0.771078
9606.ENSP00000325290	9606.ENSP00000362285	0.771072
9606.ENSP00000362285	9606.ENSP00000325290	0.771072
9606.ENSP00000332595	9606.ENSP00000335042	0.771066
9606.ENSP00000335042	9606.ENSP00000332595	0.771066
9606.ENSP00000365116	9606.ENSP00000370767	0.771063
9606.ENSP00000370767	9606.ENSP00000365116	0.771063
9606.ENSP00000262450	9606.ENSP00000272321	0.771057
9606.ENSP00000272321	9606.ENSP00000262450	0.771057
9606.ENSP00000366265	9606.ENSP00000461413	0.771045
9606.ENSP00000461413	9606.ENSP00000366265	0.771045
9606.ENSP00000334996	9606.ENSP00000382544	0.771018
9606.ENSP00000382544	9606.ENSP00000334996	0.771018
9606.ENSP00000339095	9606.ENSP00000346046	0.770986
9606.ENSP00000346046	9606.ENSP00000339095	0.770986
9606.ENSP00000293745	9606.ENSP00000413479	0.770941
9606.ENSP00000413479	9606.ENSP00000293745	0.770941
9606.ENSP00000333534	9606.ENSP00000340445	0.770924
9606.ENSP00000340445	9606.ENSP00000333534	0.770924
9606.ENSP00000348419	9606.ENSP00000379208	0.770916
9606.ENSP00000379208	9606.ENSP00000348419	0.770916
9606.ENSP00000230588	9606.ENSP00000378897	0.770880
9606.ENSP00000378897	9606.ENSP00000230588	0.770880
9606.ENSP00000358365	9606.ENSP00000386840	0.770853
9606.ENSP00000386840	9606.ENSP00000358365	0.770853
9606.ENSP00000354553	9606.ENSP00000360167	0.770803
9606.ENSP00000360167	9606.ENSP00000354553	0.770803
9606.ENSP00000311405	9606.ENSP00000419361	0.770794
9606.ENSP00000419361	9606.ENSP00000311405	0.770794
9606.ENSP00000293303	9606.ENSP00000344729	0.770737
9606.ENSP00000344729	9606.ENSP00000293303	0.770737
9606.ENSP00000413436	9606.ENSP00000448035	0.770716
9606.ENSP00000448035	9606.ENSP00000413436	0.770716
9606.ENSP00000312778	9606.ENSP00000323580	0.770673
9606.ENSP00000323580	9606.ENSP00000312778	0.770673
9606.ENSP00000217420	9606.ENSP00000481006	0.770672
9606.ENSP00000481006	9606.ENSP00000217420	0.770672
9606.ENSP00000253496	9606.ENSP00000378130	0.770654
9606.ENSP00000378130	9606.ENSP00000253496	0.770654
9606.ENSP00000286349	9606.ENSP00000308708	0.770626
9606.ENSP00000308708	9606.ENSP00000286349	0.770626
9606.ENSP00000374490	9606.ENSP00000378312	0.770606
9606.ENSP00000378312	9606.ENSP00000374490	0.770606
9606.ENSP00000309457	9606.ENSP00000481126	0.770600
9606.ENSP00000481126	9606.ENSP00000309457	0.770600
9606.ENSP00000207457	9606.ENSP00000252655	0.770542
9606.ENSP00000252655	9606.ENSP00000207457	0.770542
